date,brand,source,medium,campaign,sessions
2026-06-04,NMB,facebook,paid_social,Campaign #17 - old test,7
2026-06-05,NMB,facebook,paid_social,Campaign #17 - old test,6
2026-06-06,NMB,facebook,paid_social,Campaign #17 - old test,7
2026-06-07,NMB,facebook,paid_social,Campaign #17 - old test,6
2026-06-08,NMB,facebook,paid_social,Campaign #17 - old test,8
2026-06-09,NMB,facebook,paid_social,Campaign #17 - old test,7
2026-06-10,NMB,facebook,paid_social,Campaign #17 - old test,9
2026-06-11,NMB,facebook,paid_social,Campaign #17 - old test,7
2026-06-12,NMB,facebook,paid_social,Campaign #17 - old test,9
2026-06-13,NMB,facebook,paid_social,Campaign #17 - old test,5
2026-06-14,NMB,facebook,paid_social,Campaign #17 - old test,5
2026-06-15,NMB,facebook,paid_social,Campaign #17 - old test,6
2026-06-16,NMB,facebook,paid_social,Campaign #17 - old test,10
2026-06-17,NMB,facebook,paid_social,Campaign #17 - old test,10
2026-06-18,NMB,facebook,paid_social,Campaign #17 - old test,9
2026-06-19,NMB,facebook,paid_social,Campaign #17 - old test,9
2026-06-20,NMB,facebook,paid_social,Campaign #17 - old test,6
2026-06-21,NMB,facebook,paid_social,Campaign #17 - old test,5
2026-06-22,NMB,facebook,paid_social,Campaign #17 - old test,8
2026-06-23,NMB,facebook,paid_social,Campaign #17 - old test,9
2026-06-24,NMB,facebook,paid_social,Campaign #17 - old test,10
2026-06-25,NMB,facebook,paid_social,Campaign #17 - old test,9
2026-06-26,NMB,facebook,paid_social,Campaign #17 - old test,9
2026-06-27,NMB,facebook,paid_social,Campaign #17 - old test,5
2026-06-28,NMB,facebook,paid_social,Campaign #17 - old test,4
2026-06-29,NMB,facebook,paid_social,Campaign #17 - old test,6
2026-06-30,NMB,facebook,paid_social,Campaign #17 - old test,9
2026-07-01,NMB,facebook,paid_social,Campaign #17 - old test,10
2026-07-02,NMB,facebook,paid_social,Campaign #17 - old test,9
2026-07-03,NMB,facebook,paid_social,Campaign #17 - old test,5
2026-07-04,NMB,facebook,paid_social,Campaign #17 - old test,5
2026-07-05,NMB,facebook,paid_social,Campaign #17 - old test,3
2026-07-06,NMB,facebook,paid_social,Campaign #17 - old test,8
2026-07-07,NMB,facebook,paid_social,Campaign #17 - old test,5
2026-07-08,NMB,facebook,paid_social,Campaign #17 - old test,6
2026-07-09,NMB,facebook,paid_social,Campaign #17 - old test,6
2026-07-10,NMB,facebook,paid_social,Campaign #17 - old test,5
2026-07-11,NMB,facebook,paid_social,Campaign #17 - old test,5
2026-07-12,NMB,facebook,paid_social,Campaign #17 - old test,3
2026-07-13,NMB,facebook,paid_social,Campaign #17 - old test,9
2026-07-14,NMB,facebook,paid_social,Campaign #17 - old test,8
2026-07-15,NMB,facebook,paid_social,Campaign #17 - old test,11
2026-05-01,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,166
2026-05-02,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,166
2026-05-03,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,146
2026-05-04,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,310
2026-05-05,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,312
2026-05-06,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,295
2026-05-07,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,292
2026-05-08,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,169
2026-05-09,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,207
2026-05-10,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,190
2026-05-11,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,261
2026-05-12,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,244
2026-05-13,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,250
2026-05-14,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,278
2026-05-15,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,204
2026-05-16,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,212
2026-05-17,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,135
2026-05-18,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,303
2026-05-19,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,195
2026-05-20,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,208
2026-05-21,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,217
2026-05-22,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,292
2026-05-23,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,177
2026-05-24,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,171
2026-05-25,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,251
2026-05-26,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,210
2026-05-27,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,248
2026-05-28,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,188
2026-05-29,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,183
2026-05-30,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,226
2026-05-31,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,193
2026-06-01,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,310
2026-06-02,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,332
2026-06-03,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,285
2026-06-04,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,175
2026-06-05,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,245
2026-06-06,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,154
2026-06-07,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,150
2026-06-08,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,188
2026-06-09,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,305
2026-06-10,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,232
2026-06-11,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,188
2026-06-12,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,196
2026-06-13,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,147
2026-06-14,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,179
2026-06-15,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,265
2026-06-16,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,265
2026-06-17,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,254
2026-06-18,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,252
2026-06-19,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,220
2026-06-20,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,132
2026-06-21,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,160
2026-06-22,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,218
2026-06-23,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,278
2026-06-24,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,270
2026-06-25,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,231
2026-06-26,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,225
2026-06-27,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,146
2026-06-28,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,118
2026-06-29,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,264
2026-06-30,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,268
2026-07-01,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,236
2026-07-02,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,216
2026-07-03,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,204
2026-07-04,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,226
2026-07-05,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,185
2026-07-06,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,161
2026-07-07,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,268
2026-07-08,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,221
2026-07-09,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,230
2026-07-10,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,262
2026-07-11,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,134
2026-07-12,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,181
2026-07-13,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,197
2026-07-14,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,258
2026-07-15,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,306
2026-07-16,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,300
2026-07-17,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,198
2026-07-18,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,143
2026-07-19,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,193
2026-07-20,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,183
2026-07-21,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,327
2026-07-22,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,344
2026-07-23,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,193
2026-07-24,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,238
2026-07-25,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,165
2026-07-26,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,159
2026-07-27,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,218
2026-07-28,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,251
2026-07-29,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,221
2026-07-30,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,248
2026-07-31,AUR,google,cpc,AUR_US_Search_Brand_2026Q2,221
2026-05-01,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,207
2026-05-02,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,145
2026-05-03,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,129
2026-05-04,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,173
2026-05-05,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,174
2026-05-06,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,174
2026-05-07,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,173
2026-05-08,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,147
2026-05-09,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,111
2026-05-10,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,177
2026-05-11,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,213
2026-05-12,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,221
2026-05-13,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,160
2026-05-14,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,181
2026-05-15,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,178
2026-05-16,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,135
2026-05-17,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,164
2026-05-18,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,179
2026-05-19,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,182
2026-05-20,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,210
2026-05-21,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,162
2026-05-22,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,170
2026-05-23,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,129
2026-05-24,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,97
2026-05-25,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,211
2026-05-26,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,224
2026-05-27,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,215
2026-05-28,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,140
2026-05-29,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,228
2026-05-30,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,91
2026-05-31,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,169
2026-06-01,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,148
2026-06-02,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,160
2026-06-03,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,195
2026-06-04,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,218
2026-06-05,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,168
2026-06-06,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,143
2026-06-07,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,173
2026-06-08,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,178
2026-06-09,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,215
2026-06-10,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,282
2026-06-11,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,231
2026-06-12,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,191
2026-06-13,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,136
2026-06-14,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,113
2026-06-15,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,178
2026-06-16,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,221
2026-06-17,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,235
2026-06-18,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,140
2026-06-19,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,179
2026-06-20,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,145
2026-06-21,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,89
2026-06-22,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,204
2026-06-23,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,165
2026-06-24,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,240
2026-06-25,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,223
2026-06-26,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,187
2026-06-27,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,164
2026-06-28,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,108
2026-06-29,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,179
2026-06-30,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,233
2026-07-01,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,179
2026-07-02,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,188
2026-07-03,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,158
2026-07-04,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,137
2026-07-05,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,112
2026-07-06,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,174
2026-07-07,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,232
2026-07-08,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,225
2026-07-09,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,162
2026-07-10,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,169
2026-07-11,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,190
2026-07-12,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,179
2026-07-13,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,161
2026-07-14,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,195
2026-07-15,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,252
2026-07-16,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,156
2026-07-17,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,152
2026-07-18,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,190
2026-07-19,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,115
2026-07-20,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,218
2026-07-21,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,213
2026-07-22,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,196
2026-07-23,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,182
2026-07-24,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,156
2026-07-25,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,105
2026-07-26,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,136
2026-07-27,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,239
2026-07-28,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,175
2026-07-29,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,171
2026-07-30,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,217
2026-07-31,AUR,google,cpc,AUR_EU_Search_NonBrand_2026Q2,192
2026-05-01,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,334
2026-05-02,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,244
2026-05-03,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,177
2026-05-04,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,431
2026-05-05,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,352
2026-05-06,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,349
2026-05-07,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,360
2026-05-08,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,343
2026-05-09,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,215
2026-05-10,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,230
2026-05-11,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,341
2026-05-12,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,379
2026-05-13,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,326
2026-05-14,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,394
2026-05-15,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,275
2026-05-16,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,220
2026-05-17,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,188
2026-05-18,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,343
2026-05-19,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,408
2026-05-20,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,381
2026-05-21,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,288
2026-05-22,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,361
2026-05-23,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,182
2026-05-24,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,200
2026-05-25,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,322
2026-05-26,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,305
2026-05-27,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,353
2026-05-28,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,363
2026-05-29,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,280
2026-05-30,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,222
2026-05-31,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,235
2026-06-01,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,316
2026-06-02,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,321
2026-06-03,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,328
2026-06-04,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,367
2026-06-05,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,389
2026-06-06,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,200
2026-06-07,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,210
2026-06-08,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,434
2026-06-09,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,277
2026-06-10,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,441
2026-06-11,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,445
2026-06-12,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,344
2026-06-13,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,220
2026-06-14,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,187
2026-06-15,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,354
2026-06-16,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,358
2026-06-17,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,283
2026-06-18,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,441
2026-06-19,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,314
2026-06-20,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,228
2026-06-21,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,211
2026-06-22,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,439
2026-06-23,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,407
2026-06-24,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,329
2026-06-25,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,423
2026-06-26,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,260
2026-06-27,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,223
2026-06-28,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,206
2026-06-29,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,368
2026-06-30,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,318
2026-07-01,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,365
2026-07-02,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,296
2026-07-03,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,407
2026-07-04,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,249
2026-07-05,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,249
2026-07-06,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,421
2026-07-07,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,391
2026-07-08,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,415
2026-07-09,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,342
2026-07-10,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,251
2026-07-11,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,208
2026-07-12,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,278
2026-07-13,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,336
2026-07-14,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,373
2026-07-15,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,388
2026-07-16,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,323
2026-07-17,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,376
2026-07-18,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,291
2026-07-19,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,233
2026-07-20,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,437
2026-07-21,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,280
2026-07-22,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,381
2026-07-23,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,289
2026-07-24,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,420
2026-07-25,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,228
2026-07-26,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,210
2026-07-27,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,299
2026-07-28,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,486
2026-07-29,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,310
2026-07-30,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,297
2026-07-31,PKF,google,cpc,PKF_US_Search_Brand_2026Q2,345
2026-05-01,PKF,google,cpc,pkf|nonbrand|search|may26,105
2026-05-02,PKF,google,cpc,pkf|nonbrand|search|may26,89
2026-05-03,PKF,google,cpc,pkf|nonbrand|search|may26,101
2026-05-04,PKF,google,cpc,pkf|nonbrand|search|may26,147
2026-05-05,PKF,google,cpc,pkf|nonbrand|search|may26,123
2026-05-06,PKF,google,cpc,pkf|nonbrand|search|may26,144
2026-05-07,PKF,google,cpc,pkf|nonbrand|search|may26,144
2026-05-08,PKF,google,cpc,pkf|nonbrand|search|may26,160
2026-05-09,PKF,google,cpc,pkf|nonbrand|search|may26,84
2026-05-10,PKF,google,cpc,pkf|nonbrand|search|may26,136
2026-05-11,PKF,google,cpc,pkf|nonbrand|search|may26,118
2026-05-12,PKF,google,cpc,pkf|nonbrand|search|may26,147
2026-05-13,PKF,google,cpc,pkf|nonbrand|search|may26,137
2026-05-14,PKF,google,cpc,pkf|nonbrand|search|may26,140
2026-05-15,PKF,google,cpc,pkf|nonbrand|search|may26,143
2026-05-16,PKF,google,cpc,pkf|nonbrand|search|may26,116
2026-05-17,PKF,google,cpc,pkf|nonbrand|search|may26,98
2026-05-18,PKF,google,cpc,pkf|nonbrand|search|may26,124
2026-05-19,PKF,google,cpc,pkf|nonbrand|search|may26,126
2026-05-20,PKF,google,cpc,pkf|nonbrand|search|may26,103
2026-05-21,PKF,google,cpc,pkf|nonbrand|search|may26,136
2026-05-22,PKF,google,cpc,pkf|nonbrand|search|may26,168
2026-05-23,PKF,google,cpc,pkf|nonbrand|search|may26,78
2026-05-24,PKF,google,cpc,pkf|nonbrand|search|may26,93
2026-05-25,PKF,google,cpc,pkf|nonbrand|search|may26,109
2026-05-26,PKF,google,cpc,pkf|nonbrand|search|may26,115
2026-05-27,PKF,google,cpc,pkf|nonbrand|search|may26,197
2026-05-28,PKF,google,cpc,pkf|nonbrand|search|may26,97
2026-05-29,PKF,google,cpc,pkf|nonbrand|search|may26,122
2026-05-30,PKF,google,cpc,pkf|nonbrand|search|may26,68
2026-05-31,PKF,google,cpc,pkf|nonbrand|search|may26,87
2026-06-01,PKF,google,cpc,pkf|nonbrand|search|may26,115
2026-06-02,PKF,google,cpc,pkf|nonbrand|search|may26,149
2026-06-03,PKF,google,cpc,pkf|nonbrand|search|may26,134
2026-06-04,PKF,google,cpc,pkf|nonbrand|search|may26,81
2026-06-05,PKF,google,cpc,pkf|nonbrand|search|may26,113
2026-06-06,PKF,google,cpc,pkf|nonbrand|search|may26,109
2026-06-07,PKF,google,cpc,pkf|nonbrand|search|may26,106
2026-06-08,PKF,google,cpc,pkf|nonbrand|search|may26,151
2026-06-09,PKF,google,cpc,pkf|nonbrand|search|may26,111
2026-06-10,PKF,google,cpc,pkf|nonbrand|search|may26,139
2026-06-11,PKF,google,cpc,pkf|nonbrand|search|may26,133
2026-06-12,PKF,google,cpc,pkf|nonbrand|search|may26,109
2026-06-13,PKF,google,cpc,pkf|nonbrand|search|may26,102
2026-06-14,PKF,google,cpc,pkf|nonbrand|search|may26,67
2026-06-15,PKF,google,cpc,pkf|nonbrand|search|may26,127
2026-06-16,PKF,google,cpc,pkf|nonbrand|search|may26,162
2026-06-17,PKF,google,cpc,pkf|nonbrand|search|may26,121
2026-06-18,PKF,google,cpc,pkf|nonbrand|search|may26,125
2026-06-19,PKF,google,cpc,pkf|nonbrand|search|may26,134
2026-06-20,PKF,google,cpc,pkf|nonbrand|search|may26,76
2026-06-21,PKF,google,cpc,pkf|nonbrand|search|may26,95
2026-06-22,PKF,google,cpc,pkf|nonbrand|search|may26,100
